severity	updateDate	comments	line	author	rule	project	effort	messageFormattings	message	creationDate	type	quickFixAvailable	tags	component	flows	scope	textRange	debt	key	hash	status
MINOR	2026-06-25T19:40:56+0000		497.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=497.0, endLine=497.0, startOffset=34.0, endOffset=47.0}	15min	AZ8ATP3TL918jjhl3eN-	e2c4632f8357fb5fef61ec197fc657f2	OPEN
MINOR	2026-06-25T19:40:56+0000		497.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=497.0, endLine=497.0, startOffset=8.0, endOffset=21.0}	15min	AZ8ATP3TL918jjhl3eN9	e2c4632f8357fb5fef61ec197fc657f2	OPEN
MINOR	2026-06-25T19:40:56+0000		37.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=37.0, endLine=37.0, startOffset=11.0, endOffset=18.0}	15min	AZ8ATP3nL918jjhl3eOJ	e035ecf019afd808371842a958550e48	OPEN
MINOR	2026-06-25T19:40:56+0000		45.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=45.0, endLine=45.0, startOffset=8.0, endOffset=15.0}	15min	AZ8ATP3nL918jjhl3eOK	7a00565f00a590e986a0920f0c5d3a1b	OPEN
MINOR	2026-06-25T19:40:56+0000		45.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=45.0, endLine=45.0, startOffset=30.0, endOffset=37.0}	15min	AZ8ATP3nL918jjhl3eOL	7a00565f00a590e986a0920f0c5d3a1b	OPEN
MINOR	2026-06-25T19:40:56+0000		66.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=66.0, endLine=66.0, startOffset=16.0, endOffset=23.0}	15min	AZ8ATP3nL918jjhl3eON	021a892d387b9bba18c12353c9a0cdf9	OPEN
MINOR	2026-06-25T19:40:56+0000		81.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=81.0, endLine=81.0, startOffset=16.0, endOffset=23.0}	15min	AZ8ATP3nL918jjhl3eOO	948de464d75f0aae2b89887f805202e0	OPEN
MINOR	2026-06-25T19:40:56+0000		87.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=87.0, endLine=87.0, startOffset=16.0, endOffset=23.0}	15min	AZ8ATP3nL918jjhl3eOP	aa2e7d4e73032743deb109064ff8516d	OPEN
MINOR	2026-06-25T19:40:56+0000		93.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=93.0, endLine=93.0, startOffset=11.0, endOffset=18.0}	15min	AZ8ATP3nL918jjhl3eOQ	2a0ee45f5be1221b1eea8631aca67f89	OPEN
CRITICAL	2026-06-25T19:40:56+0000		96.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	14min		"Define a constant instead of duplicating this literal ""Usuario no encontrado con ID: "" 6 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=96.0, endLine=96.0, startOffset=65.0, endOffset=97.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=111.0, endLine=111.0, startOffset=65.0, endOffset=97.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=145.0, endLine=145.0, startOffset=65.0, endOffset=97.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=167.0, endLine=167.0, startOffset=65.0, endOffset=97.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=199.0, endLine=199.0, startOffset=65.0, endOffset=97.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=228.0, endLine=228.0, startOffset=65.0, endOffset=97.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=96.0, endLine=96.0, startOffset=65.0, endOffset=97.0}	14min	AZ8ATP3nL918jjhl3eOD	4daff8d784c728a8e1869492e7e24d24	OPEN
MINOR	2026-06-25T19:40:56+0000		100.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=100.0, endLine=100.0, startOffset=11.0, endOffset=18.0}	15min	AZ8ATP3nL918jjhl3eOR	59e280f14eeba6f3bd7e7c192a9b39f5	OPEN
MINOR	2026-06-25T19:40:56+0000		107.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=107.0, endLine=107.0, startOffset=11.0, endOffset=18.0}	15min	AZ8ATP3nL918jjhl3eOS	936357e11d83dbbca61328d237477301	OPEN
MINOR	2026-06-25T19:40:56+0000		144.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=144.0, endLine=144.0, startOffset=8.0, endOffset=15.0}	15min	AZ8ATP3nL918jjhl3eOW	a484c3a948510af7ad4b2a8370619f4d	OPEN
MINOR	2026-06-25T19:40:56+0000		147.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=147.0, endLine=147.0, startOffset=8.0, endOffset=15.0}	15min	AZ8ATP3nL918jjhl3eOX	36965d57520a52dc486f4d6ea8e29e6f	OPEN
MAJOR	2026-06-25T19:40:56+0000		170.0	chat02jselvis@gmail.com	java:S112	backend-astramaco	20min		Define and throw a dedicated exception instead of using a generic one.	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / error-handling / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=170.0, endLine=170.0, startOffset=22.0, endOffset=38.0}	20min	AZ8ATP3nL918jjhl3eN_	8d0aa90c29881f76ffe1c06c51717097	OPEN
MINOR	2026-06-25T19:40:56+0000		198.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=198.0, endLine=198.0, startOffset=8.0, endOffset=15.0}	15min	AZ8ATP3nL918jjhl3eOa	a484c3a948510af7ad4b2a8370619f4d	OPEN
MAJOR	2026-06-25T19:40:56+0000		202.0	chat02jselvis@gmail.com	java:S112	backend-astramaco	20min		Define and throw a dedicated exception instead of using a generic one.	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / error-handling / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=202.0, endLine=202.0, startOffset=22.0, endOffset=38.0}	20min	AZ8ATP3nL918jjhl3eOA	af4d0dd4d97ab6f0b0e0bd084fdd9202	OPEN
MINOR	2026-06-25T19:40:56+0000		205.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=205.0, endLine=205.0, startOffset=8.0, endOffset=15.0}	15min	AZ8ATP3nL918jjhl3eOb	36965d57520a52dc486f4d6ea8e29e6f	OPEN
MINOR	2026-06-25T19:40:56+0000		227.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=227.0, endLine=227.0, startOffset=8.0, endOffset=15.0}	15min	AZ8ATP3nL918jjhl3eOc	a484c3a948510af7ad4b2a8370619f4d	OPEN
MINOR	2026-06-25T19:40:56+0000		231.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=231.0, endLine=231.0, startOffset=8.0, endOffset=15.0}	15min	AZ8ATP3nL918jjhl3eOd	36965d57520a52dc486f4d6ea8e29e6f	OPEN
MINOR	2026-06-25T19:40:56+0000		247.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=247.0, endLine=247.0, startOffset=62.0, endOffset=69.0}	15min	AZ8ATP3nL918jjhl3eOe	7df22d8961688c8df5776c94da2dc66e	OPEN
MINOR	2026-06-25T19:40:56+0000		247.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=247.0, endLine=247.0, startOffset=79.0, endOffset=86.0}	15min	AZ8ATP3oL918jjhl3eOf	7df22d8961688c8df5776c94da2dc66e	OPEN
MAJOR	2026-06-25T19:40:56+0000		262.0	chat02jselvis@gmail.com	java:S1141	backend-astramaco	20min		Extract this nested try block into a separate method.	2026-06-25T11:58:36+0000	CODE_SMELL	false	"confusing / error-handling / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=248.0, endLine=248.0, startOffset=8.0, endOffset=11.0}, msg=Nesting + 1, msgFormattings=[]}]} / "	MAIN	{startLine=262.0, endLine=262.0, startOffset=16.0, endOffset=19.0}	20min	AZ8ATP3nL918jjhl3eOG	80d5b17efc16ace990c07580fc3e85eb	OPEN
CRITICAL	2026-06-25T19:40:56+0000		265.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""username"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=265.0, endLine=265.0, startOffset=31.0, endOffset=41.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=285.0, endLine=285.0, startOffset=31.0, endOffset=41.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=324.0, endLine=324.0, startOffset=27.0, endOffset=37.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=333.0, endLine=333.0, startOffset=27.0, endOffset=37.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=265.0, endLine=265.0, startOffset=31.0, endOffset=41.0}	10min	AZ8ATP3nL918jjhl3eOF	850db66d7bc00f31d0e1c5dce1f99f71	OPEN
CRITICAL	2026-06-25T19:40:56+0000		267.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""activo"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=267.0, endLine=267.0, startOffset=31.0, endOffset=39.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=287.0, endLine=287.0, startOffset=31.0, endOffset=39.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=326.0, endLine=326.0, startOffset=27.0, endOffset=35.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=335.0, endLine=335.0, startOffset=27.0, endOffset=35.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=267.0, endLine=267.0, startOffset=31.0, endOffset=39.0}	10min	AZ8ATP3nL918jjhl3eOC	837c9aecc6d71a32be0cc27b739244e6	OPEN
CRITICAL	2026-06-25T19:40:56+0000		268.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""createdAt"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=268.0, endLine=268.0, startOffset=31.0, endOffset=42.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=288.0, endLine=288.0, startOffset=31.0, endOffset=42.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=327.0, endLine=327.0, startOffset=27.0, endOffset=38.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=336.0, endLine=336.0, startOffset=27.0, endOffset=38.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=268.0, endLine=268.0, startOffset=31.0, endOffset=42.0}	10min	AZ8ATP3nL918jjhl3eOB	cd018803b1e3cb7a7d1765bee307beba	OPEN
MAJOR	2026-06-25T19:40:56+0000		282.0	chat02jselvis@gmail.com	java:S1141	backend-astramaco	20min		Extract this nested try block into a separate method.	2026-06-25T11:58:36+0000	CODE_SMELL	false	"confusing / error-handling / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=248.0, endLine=248.0, startOffset=8.0, endOffset=11.0}, msg=Nesting + 1, msgFormattings=[]}]} / "	MAIN	{startLine=282.0, endLine=282.0, startOffset=16.0, endOffset=19.0}	20min	AZ8ATP3nL918jjhl3eOH	80d5b17efc16ace990c07580fc3e85eb	OPEN
MINOR	2026-06-25T19:40:56+0000		304.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=304.0, endLine=304.0, startOffset=38.0, endOffset=45.0}	15min	AZ8ATP3oL918jjhl3eOg	780b311a858c316da0007798cfc158bc	OPEN
MINOR	2026-06-25T19:40:56+0000		304.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java		MAIN	{startLine=304.0, endLine=304.0, startOffset=55.0, endOffset=62.0}	15min	AZ8ATP3oL918jjhl3eOh	780b311a858c316da0007798cfc158bc	OPEN
MAJOR	2026-06-25T19:40:56+0000		321.0	chat02jselvis@gmail.com	java:S1141	backend-astramaco	20min		Extract this nested try block into a separate method.	2026-06-25T11:58:36+0000	CODE_SMELL	false	"confusing / error-handling / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=305.0, endLine=305.0, startOffset=8.0, endOffset=11.0}, msg=Nesting + 1, msgFormattings=[]}]} / "	MAIN	{startLine=321.0, endLine=321.0, startOffset=12.0, endOffset=15.0}	20min	AZ8ATP3nL918jjhl3eOI	80d5b17efc16ace990c07580fc3e85eb	OPEN
CRITICAL	2026-06-25T19:40:56+0000		361.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	8min		"Define a constant instead of duplicating this literal ""unknown"" 3 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=361.0, endLine=361.0, startOffset=46.0, endOffset=55.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=364.0, endLine=364.0, startOffset=46.0, endOffset=55.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/UsuarioService.java, textRange={startLine=367.0, endLine=367.0, startOffset=46.0, endOffset=55.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=361.0, endLine=361.0, startOffset=46.0, endOffset=55.0}	8min	AZ8ATP3nL918jjhl3eOE	104000ffbad61eed6f595e196b930ee2	OPEN
MINOR	2026-06-25T19:40:56+0000		8.0	chat02jselvis@gmail.com	java:S1128	backend-astramaco	2min		Remove this unused import 'org.hibernate.annotations.Where'.	2026-06-04T04:41:50+0000	CODE_SMELL	true	"unused / "	backend-astramaco:src/main/java/com/example/backendastramaco/model/Transportista.java		MAIN	{startLine=8.0, endLine=8.0, startOffset=7.0, endOffset=38.0}	2min	AZ8ATP1zL918jjhl3eMr	85dc0fdd04762bb991bb2c2aed204a6a	OPEN
MINOR	2026-06-25T19:40:56+0000		7.0	chat02jselvis@gmail.com	java:S1128	backend-astramaco	2min		Remove this unused import 'org.hibernate.annotations.Where'.	2026-06-04T04:41:50+0000	CODE_SMELL	true	"unused / "	backend-astramaco:src/main/java/com/example/backendastramaco/model/Usuario.java		MAIN	{startLine=7.0, endLine=7.0, startOffset=7.0, endOffset=38.0}	2min	AZ8ATP16L918jjhl3eMv	85dc0fdd04762bb991bb2c2aed204a6a	OPEN
MINOR	2026-06-25T19:40:56+0000		82.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-04T04:41:50+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/audit/AuditService.java		MAIN	{startLine=82.0, endLine=82.0, startOffset=31.0, endOffset=38.0}	15min	AZ8ATP38L918jjhl3eO7	70296bd95ad576d5b81f284a75d46e0f	OPEN
MINOR	2026-06-25T19:40:56+0000		86.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-04T04:41:50+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/audit/AuditService.java		MAIN	{startLine=86.0, endLine=86.0, startOffset=35.0, endOffset=42.0}	15min	AZ8ATP38L918jjhl3eO8	ef0ae4b6656d2b2cde7673f410897157	OPEN
MINOR	2026-06-25T19:40:56+0000		93.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-04T04:41:50+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/audit/AuditService.java		MAIN	{startLine=93.0, endLine=93.0, startOffset=31.0, endOffset=38.0}	15min	AZ8ATP38L918jjhl3eO9	7cfa534c3a571a2cc8733bb1f5ec4c61	OPEN
CRITICAL	2026-06-25T19:40:56+0000		43.0	chat02jselvis@gmail.com	java:S1452	backend-astramaco	20min		Remove usage of generic wildcard type.	2026-05-31T03:09:23+0000	CODE_SMELL	false	"pitfall / "	backend-astramaco:src/main/java/com/example/backendastramaco/controller/AuthController.java		MAIN	{startLine=43.0, endLine=43.0, startOffset=26.0, endOffset=27.0}	20min	AZ8ATP0NL918jjhl3eMA	7f43ad394caf92b2926bd3f3f8bcaf73	OPEN
CRITICAL	2026-06-25T19:40:56+0000		73.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	14min		"Define a constant instead of duplicating this literal ""error"" 6 times."	2026-05-31T03:09:23+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/controller/AuthController.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/controller/AuthController.java, textRange={startLine=73.0, endLine=73.0, startOffset=37.0, endOffset=44.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/controller/AuthController.java, textRange={startLine=79.0, endLine=79.0, startOffset=33.0, endOffset=40.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/controller/AuthController.java, textRange={startLine=84.0, endLine=84.0, startOffset=33.0, endOffset=40.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/controller/AuthController.java, textRange={startLine=89.0, endLine=89.0, startOffset=33.0, endOffset=40.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/controller/AuthController.java, textRange={startLine=94.0, endLine=94.0, startOffset=33.0, endOffset=40.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/controller/AuthController.java, textRange={startLine=99.0, endLine=99.0, startOffset=33.0, endOffset=40.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=73.0, endLine=73.0, startOffset=37.0, endOffset=44.0}	14min	AZ8ATP0NL918jjhl3eL-	cc53cbf71120aeca0d619bc698c36d53	OPEN
CRITICAL	2026-06-25T19:40:56+0000		73.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	8min		"Define a constant instead of duplicating this literal ""Credenciales inválidas"" 3 times."	2026-05-31T03:09:23+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/controller/AuthController.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/controller/AuthController.java, textRange={startLine=73.0, endLine=73.0, startOffset=46.0, endOffset=70.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/controller/AuthController.java, textRange={startLine=79.0, endLine=79.0, startOffset=42.0, endOffset=66.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/controller/AuthController.java, textRange={startLine=94.0, endLine=94.0, startOffset=42.0, endOffset=66.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=73.0, endLine=73.0, startOffset=46.0, endOffset=70.0}	8min	AZ8ATP0NL918jjhl3eL_	cc53cbf71120aeca0d619bc698c36d53	OPEN
MINOR	2026-06-25T19:40:56+0000		120.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-05-30T18:51:56+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/audit/AuditService.java		MAIN	{startLine=120.0, endLine=120.0, startOffset=66.0, endOffset=79.0}	15min	AZ8ATP38L918jjhl3eO-	a96954713b6d3631823b90c846fc0284	OPEN
MINOR	2026-06-25T19:40:56+0000		135.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-05-30T18:51:56+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/audit/AuditService.java		MAIN	{startLine=135.0, endLine=135.0, startOffset=66.0, endOffset=79.0}	15min	AZ8ATP38L918jjhl3eO_	8ebbd3c5a70fe5f91282b29fa6092835	OPEN
INFO	2026-06-25T19:40:56+0000		16.0	chat02jselvis@gmail.com	java:S1133	backend-astramaco	10min		Do not forget to remove this deprecated code someday.	2026-05-23T17:30:12+0000	CODE_SMELL	false	"obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/model/Transportista.java		MAIN	{startLine=16.0, endLine=16.0, startOffset=13.0, endOffset=26.0}	10min	AZ8ATP1zL918jjhl3eMp	6f92fd9fceb8995b36551fa501c28a39	OPEN
